"Mode","Case","Time","Before","At","AfterHalfSecond","Drop","VelocityBefore","VelocityAt","VelocityAfter","X","Y","Z","Travel","Throttle","Brake","Steering","Grounded","Water","Up","Lift","Torque","Contact"
"high-ForestLoopReverse-roam-yes","atv-43--4.7","4.420","-19.549","-20.665","-20.665","1.1159999999999997","37.269","35.285","35.285","-640.306","7.737","-156.634","171.406","1.000","0.000","0.500","3","0.000","0.985","33.750","5.061","Ground_80_240:(-0.050, 0.999, -0.004) separation=0.4878 impulse=0.000;Ground_80_240:(-0.050, 0.999, -0.004) separation=0.0390 impulse=0.000;Ground_80_240:(-0.050, 0.999, -0.004) separation=0.1168 impulse=0.000;Ground_80_240:(-0.050, 0.999, -0.004) separation=0.2457 impulse=0.000;Ground_80_240:(-0.050, 0.999, -0.004) separation=0.2521 impulse=0.000;Ground_80_240:(-0.050, 0.999, -0.004) separation=0.3195 impulse=0.000;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.1008 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.1008 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.1008 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.3969 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.4845 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.2243 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.6314 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.3202 impulse=1643.071;Ground_0_240:(-0.014, 1.000, -0.004) separation=0.4002 impulse=1643.071;"
"high-ForestLoopReverse-roam-yes","atv-43-0","1.500","42.523","41.200","39.281","1.3230000000000004","42.526","41.241","39.613","-627.193","8.681","-48.822","63.826","0.201","0.000","-0.007","4","0.000","0.991","22.123","6.599","Ground_80_320:(0.000, 1.000, -0.004) separation=0.2992 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2284 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2301 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2974 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2292 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2483 impulse=0.000;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1848 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=-0.0258 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1830 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=-0.0240 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.0067 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.0067 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1850 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.0918 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.0776 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1868 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1223 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.002, 0.991, 0.137) separation=0.1241 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0463 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0463 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0299 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0299 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0299 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(-0.004, 0.976, 0.217) separation=0.0299 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(0.170, 0.970, 0.175) separation=-0.3604 impulse=1504.119;Takeoff - 40m x 6m, 6.2m rise:(0.170, 0.970, 0.175) separation=-0.3604 impulse=1504.119;"
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.340","25.232","24.212","-8.150","1.0199999999999996","38.307","38.259","37.387","-622.248","16.697","-80.865","95.946","1.000","0.000","-0.500","0","0.000","0.542","0.000","3.325",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.360","24.212","23.157","-9.438","1.0549999999999997","38.259","38.212","37.366","-622.181","16.819","-81.623","96.704","1.000","0.000","-0.500","0","0.000","0.544","0.000","3.248",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.380","23.157","22.069","-10.701","1.088000000000001","38.212","38.166","37.345","-622.114","16.938","-82.380","97.462","1.000","0.000","-0.500","0","0.000","0.547","0.000","3.169",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.400","22.069","20.948","-11.936","1.1209999999999987","38.166","38.121","37.326","-622.048","17.053","-83.136","98.219","1.000","0.000","-0.500","0","0.000","0.552","0.000","3.091",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.420","20.948","19.796","-13.140","1.152000000000001","38.121","38.077","37.307","-621.982","17.165","-83.891","98.976","1.000","0.000","-0.500","0","0.000","0.557","0.000","3.011",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.440","19.796","18.614","-14.310","1.1819999999999986","38.077","38.034","37.290","-621.917","17.273","-84.646","99.732","1.000","0.000","-0.500","0","0.000","0.564","0.000","2.931",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.460","18.614","17.403","-15.446","1.211000000000002","38.034","37.992","37.274","-621.851","17.377","-85.401","100.487","1.000","0.000","-0.500","0","0.000","0.571","0.000","2.851",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.480","17.403","16.165","-16.545","1.2379999999999995","37.992","37.951","37.258","-621.786","17.477","-86.154","101.242","1.000","0.000","-0.500","0","0.000","0.579","0.000","2.771",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.500","16.165","14.901","-17.605","1.2639999999999993","37.951","37.911","37.244","-621.722","17.573","-86.907","101.996","1.000","0.000","-0.500","0","0.000","0.588","0.000","2.691",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.520","14.901","13.614","-18.624","1.286999999999999","37.911","37.872","37.231","-621.657","17.666","-87.660","102.749","1.000","0.000","-0.500","0","0.000","0.598","0.000","2.610",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.540","13.614","12.306","-19.602","1.3080000000000016","37.872","37.834","37.219","-621.593","17.755","-88.411","103.502","1.000","0.000","-0.500","0","0.000","0.608","0.000","2.530",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.560","12.306","10.978","-20.538","1.3279999999999994","37.834","37.797","37.207","-621.529","17.840","-89.162","104.254","1.000","0.000","-0.500","0","0.000","0.619","0.000","2.450",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.580","10.978","9.633","-21.430","1.3450000000000006","37.797","37.761","37.197","-621.465","17.922","-89.913","105.005","1.000","0.000","-0.500","0","0.000","0.630","0.000","2.370",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.600","9.633","8.274","-22.278","1.359","37.761","37.726","37.188","-621.402","17.999","-90.662","105.755","1.000","0.000","-0.500","0","0.000","0.642","0.000","2.291",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.620","8.274","6.903","-23.082","1.3709999999999996","37.726","37.692","37.180","-621.339","18.073","-91.411","106.505","1.000","0.000","-0.500","0","0.000","0.654","0.000","2.212",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.640","6.903","5.522","-23.840","1.3809999999999993","37.692","37.659","37.173","-621.275","18.143","-92.159","107.254","1.000","0.000","-0.500","0","0.000","0.667","0.000","2.134",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.660","5.522","4.135","-24.555","1.3870000000000005","37.659","37.627","37.167","-621.212","18.209","-92.906","108.002","1.000","0.000","-0.500","0","0.000","0.680","0.000","2.057",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.680","4.135","2.745","-25.224","1.3899999999999997","37.627","37.596","37.163","-621.149","18.271","-93.653","108.750","1.000","0.000","-0.500","0","0.000","0.693","0.000","1.981",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.700","2.745","1.354","-25.850","1.391","37.596","37.567","37.159","-621.087","18.329","-94.399","109.497","1.000","0.000","-0.500","0","0.000","0.706","0.000","1.906",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.720","1.354","-0.035","-26.432","1.389","37.567","37.538","37.156","-621.024","18.384","-95.144","110.243","1.000","0.000","-0.500","0","0.000","0.719","0.000","1.833",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.740","-0.035","-1.418","-26.972","1.383","37.538","37.510","37.154","-620.961","18.434","-95.888","110.988","1.000","0.000","-0.500","0","0.000","0.733","0.000","1.762",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.760","-1.418","-2.793","-27.470","1.3750000000000002","37.510","37.483","37.153","-620.898","18.481","-96.632","111.732","1.000","0.000","-0.500","0","0.000","0.746","0.000","1.693",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.780","-2.793","-4.157","-27.927","1.3639999999999999","37.483","37.458","37.153","-620.836","18.523","-97.375","112.476","1.000","0.000","-0.500","0","0.000","0.759","0.000","1.626",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.800","-4.157","-5.506","-28.345","1.3490000000000002","37.458","37.433","37.155","-620.773","18.561","-98.117","113.219","1.000","0.000","-0.500","0","0.000","0.772","0.000","1.563",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.820","-5.506","-6.838","-28.724","1.3319999999999999","37.433","37.410","37.157","-620.710","18.596","-98.858","113.962","1.000","0.000","-0.500","0","0.000","0.785","0.000","1.502",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.840","-6.838","-8.150","-29.067","1.3120000000000003","37.410","37.387","37.160","-620.647","18.626","-99.599","114.703","1.000","0.000","-0.500","0","0.000","0.797","0.000","1.446",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.860","-8.150","-9.438","-29.375","1.2880000000000003","37.387","37.366","37.165","-620.584","18.653","-100.339","115.444","1.000","0.000","-0.500","0","0.000","0.810","0.000","1.394",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.880","-9.438","-10.701","-29.649","1.263","37.366","37.345","37.170","-620.521","18.675","-101.078","116.184","1.000","0.000","-0.500","0","0.000","0.821","0.000","1.347",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.900","-10.701","-11.936","-29.891","1.2349999999999994","37.345","37.326","37.177","-620.458","18.694","-101.816","116.924","1.000","0.000","-0.500","0","0.000","0.833","0.000","1.306",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.920","-11.936","-13.140","-30.102","1.2040000000000006","37.326","37.307","37.184","-620.395","18.708","-102.554","117.662","1.000","0.000","-0.500","0","0.000","0.844","0.000","1.270",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.940","-13.140","-14.310","-30.285","1.17","37.307","37.290","37.192","-620.331","18.718","-103.292","118.401","1.000","0.000","-0.500","0","0.000","0.854","0.000","1.240",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.960","-14.310","-15.446","-30.440","1.1359999999999992","37.290","37.274","37.202","-620.267","18.724","-104.028","119.138","1.000","0.000","-0.500","0","0.000","0.864","0.000","1.217",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","2.980","-15.446","-16.545","-30.570","1.099000000000002","37.274","37.258","37.212","-620.203","18.726","-104.764","119.875","1.000","0.000","-0.500","0","0.000","0.874","0.000","1.201",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","3.000","-16.545","-17.605","-30.676","1.0599999999999987","37.258","37.244","37.224","-620.139","18.724","-105.500","120.612","1.000","0.000","-0.500","0","0.000","0.883","0.000","1.191",""
"high-ForestLoopReverse-roam-yes","atv-43-1.7","3.020","-17.605","-18.624","-30.760","1.0189999999999984","37.244","37.231","37.236","-620.075","18.718","-106.234","121.347","1.000","0.000","-0.500","0","0.000","0.891","0.000","1.188",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.680","15.048","14.042","-14.199","1.0060000000000002","38.342","38.309","37.801","-623.425","18.572","-94.645","109.705","1.000","0.000","-0.500","0","0.000","0.313","0.000","1.536",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.700","14.042","13.020","-15.299","1.0220000000000002","38.309","38.276","37.794","-623.403","18.640","-95.412","110.471","1.000","0.000","-0.500","0","0.000","0.323","0.000","1.508",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.720","13.020","11.981","-16.382","1.0389999999999997","38.276","38.245","37.788","-623.381","18.704","-96.177","111.237","1.000","0.000","-0.500","0","0.000","0.334","0.000","1.479",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.740","11.981","10.926","-17.447","1.0549999999999997","38.245","38.214","37.783","-623.360","18.764","-96.943","112.003","1.000","0.000","-0.500","0","0.000","0.346","0.000","1.450",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.760","10.926","9.855","-18.491","1.0709999999999997","38.214","38.185","37.779","-623.338","18.821","-97.708","112.768","1.000","0.000","-0.500","0","0.000","0.358","0.000","1.422",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.780","9.855","8.771","-19.514","1.0839999999999996","38.185","38.156","37.776","-623.316","18.874","-98.472","113.532","1.000","0.000","-0.500","0","0.000","0.370","0.000","1.393",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.800","8.771","7.672","-20.513","1.099000000000001","38.156","38.129","37.774","-623.295","18.923","-99.236","114.297","1.000","0.000","-0.500","0","0.000","0.384","0.000","1.364",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.820","7.672","6.561","-21.488","1.1109999999999998","38.129","38.102","37.773","-623.274","18.968","-99.999","115.060","1.000","0.000","-0.500","0","0.000","0.397","0.000","1.335",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.840","6.561","5.439","-22.436","1.1219999999999999","38.102","38.077","37.773","-623.253","19.010","-100.762","115.823","1.000","0.000","-0.500","0","0.000","0.411","0.000","1.306",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.860","5.439","4.305","-23.356","1.1340000000000003","38.077","38.053","37.775","-623.232","19.047","-101.524","116.586","1.000","0.000","-0.500","0","0.000","0.426","0.000","1.277",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.880","4.305","3.162","-24.247","1.1429999999999998","38.053","38.029","37.777","-623.211","19.081","-102.286","117.348","1.000","0.000","-0.500","0","0.000","0.440","0.000","1.248",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.900","3.162","2.010","-25.107","1.1520000000000001","38.029","38.007","37.780","-623.190","19.111","-103.047","118.109","1.000","0.000","-0.500","0","0.000","0.455","0.000","1.219",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.920","2.010","0.852","-25.936","1.158","38.007","37.986","37.784","-623.169","19.137","-103.808","118.870","1.000","0.000","-0.500","0","0.000","0.471","0.000","1.190",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.940","0.852","-0.313","-26.733","1.165","37.986","37.965","37.789","-623.149","19.159","-104.568","119.630","1.000","0.000","-0.500","0","0.000","0.486","0.000","1.160",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.960","-0.313","-1.482","-27.495","1.169","37.965","37.946","37.795","-623.128","19.178","-105.327","120.390","1.000","0.000","-0.500","0","0.000","0.502","0.000","1.130",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","2.980","-1.482","-2.654","-28.223","1.172","37.946","37.928","37.802","-623.108","19.192","-106.086","121.149","1.000","0.000","-0.500","0","0.000","0.518","0.000","1.100",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.000","-2.654","-3.828","-28.915","1.174","37.928","37.910","37.810","-623.088","19.203","-106.845","121.908","1.000","0.000","-0.500","0","0.000","0.534","0.000","1.070",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.020","-3.828","-5.002","-29.572","1.174","37.910","37.894","37.820","-623.068","19.209","-107.603","122.666","1.000","0.000","-0.500","0","0.000","0.550","0.000","1.040",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.040","-5.002","-6.175","-30.191","1.173","37.894","37.879","37.830","-623.047","19.212","-108.360","123.424","1.000","0.000","-0.500","0","0.000","0.566","0.000","1.010",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.060","-6.175","-7.344","-30.774","1.1690000000000005","37.879","37.865","37.841","-623.027","19.211","-109.117","124.180","1.000","0.000","-0.500","0","0.000","0.582","0.000","0.980",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.080","-7.344","-8.508","-31.318","1.1639999999999988","37.865","37.852","37.853","-623.007","19.206","-109.873","124.937","1.000","0.000","-0.500","0","0.000","0.599","0.000","0.949",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.100","-8.508","-9.666","-31.825","1.1580000000000013","37.852","37.840","37.866","-622.988","19.197","-110.628","125.693","1.000","0.000","-0.500","0","0.000","0.615","0.000","0.919",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.120","-9.666","-10.816","-32.294","1.1500000000000004","37.840","37.828","37.880","-622.968","19.184","-111.383","126.448","1.000","0.000","-0.500","0","0.000","0.631","0.000","0.889",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.140","-10.816","-11.956","-32.725","1.1399999999999988","37.828","37.818","37.895","-622.948","19.167","-112.138","127.203","1.000","0.000","-0.500","0","0.000","0.647","0.000","0.859",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.160","-11.956","-13.084","-33.117","1.1280000000000001","37.818","37.809","37.911","-622.928","19.146","-112.892","127.957","1.000","0.000","-0.500","0","0.000","0.663","0.000","0.829",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.180","-13.084","-14.199","-33.472","1.1150000000000002","37.809","37.801","37.928","-622.908","19.121","-113.645","128.710","1.000","0.000","-0.500","0","0.000","0.679","0.000","0.799",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.200","-14.199","-15.299","-33.789","1.0999999999999996","37.801","37.794","37.946","-622.888","19.092","-114.398","129.463","1.000","0.000","-0.500","0","0.000","0.694","0.000","0.770",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.220","-15.299","-16.382","-34.069","1.083000000000002","37.794","37.788","37.965","-622.869","19.059","-115.150","130.216","1.000","0.000","-0.500","0","0.000","0.709","0.000","0.741",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.240","-16.382","-17.447","-34.312","1.0649999999999977","37.788","37.783","37.985","-622.849","19.023","-115.902","130.968","1.000","0.000","-0.500","0","0.000","0.724","0.000","0.712",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.260","-17.447","-18.491","-34.518","1.0440000000000005","37.783","37.779","38.006","-622.829","18.982","-116.653","131.719","1.000","0.000","-0.500","0","0.000","0.739","0.000","0.685",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","3.280","-18.491","-19.514","-34.689","1.0229999999999997","37.779","37.776","38.028","-622.809","18.937","-117.403","132.470","1.000","0.000","-0.500","0","0.000","0.753","0.000","0.658",""
"high-ForestLoopReverse-roam-yes","moto-43-1.7","4.520","-25.913","-28.798","-31.331","2.884999999999998","39.434","38.639","37.125","-621.293","8.449","-163.248","178.333","1.000","0.000","0.500","0","0.000","0.912","0.000","1.108","Ground_80_240:(0.000, 1.000, -0.003) separation=0.5839 impulse=562.867;Ground_80_240:(0.000, 1.000, -0.003) separation=0.4885 impulse=562.867;Ground_80_240:(0.000, 1.000, -0.003) separation=0.3589 impulse=562.867;Ground_80_240:(0.000, 1.000, -0.003) separation=0.1773 impulse=562.867;Ground_80_240:(0.000, 1.000, -0.003) separation=0.3342 impulse=562.867;"
