time,scope,body,paint,revision,x,z,recycles,recoveries
9.51,highway,Wagon / SUV,5,1,-105.10,531.16,0,0
9.51,extension,Sedan,2,1,-773.40,-553.02,0,0
9.51,extension,Sedan,0,1,-803.78,-547.02,0,0
9.51,highway,Pickup,5,1,-454.35,538.28,0,0
9.51,highway,Sedan,6,1,-587.01,541.95,0,0
9.51,highway,Sedan,1,1,164.90,546.72,0,0
9.51,extension,Pickup,2,1,-1028.64,541.93,0,0
9.51,extension,Wagon / SUV,4,1,-943.40,-553.02,0,0
9.51,extension,Sedan,6,1,506.68,-712.76,0,0
9.51,extension,Wagon / SUV,6,1,-858.64,541.93,0,0
9.51,highway,Pickup,2,1,-230.56,523.37,0,0
9.51,highway,Wagon / SUV,0,1,-181.09,527.13,0,0
9.51,highway,Van,5,1,-279.05,532.32,0,0
9.51,highway,Sedan,0,1,-405.42,528.31,0,0
9.51,highway,Sedan,1,1,-54.97,522.84,0,0
9.51,highway,Sedan,7,1,-607.26,532.56,0,0
9.51,highway,Sedan,8,1,-143.41,535.25,0,0
9.51,highway,Wagon / SUV,8,1,-355.73,530.54,0,0
9.51,highway,Pickup,5,1,-318.05,537.46,0,0
9.51,extension,Sedan,5,1,500.68,-913.14,0,0
9.51,extension,Wagon / SUV,8,2,-998.26,535.93,0,0
9.51,extension,Sedan,4,1,568.53,558.39,0,0
9.51,highway,Sedan,8,1,-493.16,543.75,0,0
9.51,extension,Wagon / SUV,7,1,-828.26,535.93,0,0
9.51,highway,Sedan,3,1,-5.71,526.84,0,0
9.51,extension,Van,4,1,738.53,558.39,0,0
9.51,local,Van,6,1,322.53,265.35,0,0
9.51,highway,Pickup,6,1,114.95,539.55,0,0
9.51,extension,Sedan,2,2,708.15,564.39,0,0
9.51,extension,Pickup,5,1,538.15,564.39,0,0
9.51,extension,Wagon / SUV,5,1,500.68,-743.14,0,0
9.51,extension,Van,3,1,506.68,-882.76,0,0
9.51,local,Wagon / SUV,8,1,446.53,-493.04,0,0
10.02,extension,Pickup,3,1,-981.39,-547.02,0,0
10.02,local,Wagon / SUV,0,1,-597.96,-547.38,0,0
10.02,local,Van,7,1,-634.17,401.67,0,0
10.02,highway,Wagon / SUV,5,1,-119.64,531.15,0,0
10.02,extension,Sedan,2,1,-765.79,-553.02,0,0
10.02,extension,Sedan,0,1,-811.39,-547.02,0,0
10.02,highway,Pickup,5,1,-468.90,538.75,0,0
10.02,highway,Sedan,6,1,-591.14,541.09,0,0
10.02,highway,Sedan,1,1,179.00,548.37,0,0
10.02,extension,Pickup,2,1,-1036.25,541.93,0,0
10.02,extension,Wagon / SUV,4,1,-935.79,-553.02,0,0
10.02,extension,Sedan,6,1,506.68,-705.14,0,0
10.02,extension,Wagon / SUV,6,1,-866.25,541.93,0,0
10.02,highway,Pickup,2,1,-217.09,523.25,0,0
10.02,highway,Wagon / SUV,0,1,-166.90,527.08,0,0
10.02,highway,Van,5,1,-293.59,532.66,0,0
10.02,highway,Sedan,0,1,-391.98,527.79,0,0
10.02,highway,Sedan,1,1,-41.51,522.76,0,0
10.02,highway,Sedan,7,1,-609.60,526.66,0,0
10.02,highway,Sedan,8,1,-157.22,535.27,0,0
10.02,highway,Wagon / SUV,8,1,-341.56,530.04,0,0
10.02,highway,Pickup,5,1,-331.87,537.91,0,0
10.02,extension,Sedan,5,1,500.68,-920.75,0,0
10.02,extension,Wagon / SUV,8,2,-990.65,535.93,0,0
10.02,extension,Sedan,4,1,576.14,558.39,0,0
10.02,highway,Sedan,8,1,-506.95,544.49,0,0
10.02,extension,Wagon / SUV,7,1,-820.65,535.93,0,0
10.02,highway,Sedan,3,1,8.47,527.11,0,0
10.02,extension,Van,4,1,746.14,558.39,0,0
10.02,local,Van,6,1,324.04,257.82,0,0
10.02,highway,Pickup,6,1,128.39,540.04,0,0
10.02,extension,Sedan,2,2,700.54,564.39,0,0
10.02,extension,Pickup,5,1,530.54,564.39,0,0
10.02,extension,Wagon / SUV,5,1,500.68,-750.75,0,0
10.02,extension,Van,3,1,506.68,-875.14,0,0
10.02,local,Wagon / SUV,8,1,450.91,-499.77,0,0
10.52,extension,Pickup,3,1,-988.89,-547.02,0,0
10.52,local,Wagon / SUV,0,1,-601.42,-546.90,0,0
10.52,local,Van,7,1,-634.70,393.31,0,0
10.52,highway,Wagon / SUV,5,1,-133.97,531.14,0,0
10.52,extension,Sedan,2,1,-758.28,-553.02,0,0
10.52,extension,Sedan,0,1,-818.89,-547.02,0,0
10.52,highway,Pickup,5,1,-483.23,539.23,0,0
10.52,highway,Sedan,6,1,-595.76,539.72,0,0
10.52,highway,Sedan,1,1,192.86,550.30,0,0
10.52,extension,Pickup,2,1,-1043.75,541.93,0,0
10.52,extension,Wagon / SUV,4,1,-928.28,-553.02,0,0
10.52,extension,Sedan,6,1,506.68,-697.64,0,0
10.52,extension,Wagon / SUV,6,1,-873.75,541.93,0,0
10.52,highway,Pickup,2,1,-203.82,523.15,0,0
10.52,highway,Wagon / SUV,0,1,-152.91,527.05,0,0
10.52,highway,Van,5,1,-307.93,533.05,0,0
10.52,highway,Sedan,0,1,-378.74,527.29,0,0
10.52,highway,Sedan,1,1,-28.25,522.69,0,0
10.52,highway,Sedan,7,1,-611.00,518.77,0,0
10.52,highway,Sedan,8,1,-170.83,535.30,0,0
10.52,highway,Wagon / SUV,8,1,-327.60,529.57,0,0
10.52,highway,Pickup,5,1,-345.49,538.38,0,0
10.52,extension,Sedan,5,1,500.68,-928.25,0,0
10.52,extension,Wagon / SUV,8,2,-983.14,535.93,0,0
10.52,extension,Sedan,4,1,583.64,558.39,0,0
10.52,highway,Sedan,8,1,-520.54,545.37,0,0
10.52,extension,Wagon / SUV,7,1,-813.14,535.93,0,0
10.52,highway,Sedan,3,1,22.20,527.72,0,0
10.52,extension,Van,4,1,753.64,558.39,0,0
10.52,local,Van,6,1,325.75,250.40,0,0
10.52,highway,Pickup,6,1,141.64,540.72,0,0
10.52,extension,Sedan,2,2,693.03,564.39,0,0
10.52,extension,Pickup,5,1,523.03,564.39,0,0
10.52,extension,Wagon / SUV,5,1,500.68,-758.25,0,0
10.52,extension,Van,3,1,506.68,-867.64,0,0
10.52,local,Wagon / SUV,8,1,455.05,-506.52,0,0
11.03,extension,Pickup,3,1,-996.49,-547.02,0,0
11.03,local,Wagon / SUV,0,1,-605.02,-546.42,0,0
11.03,local,Van,7,1,-635.10,384.83,0,0
11.03,highway,Wagon / SUV,5,1,-148.47,531.15,0,0
11.03,extension,Sedan,2,1,-750.69,-553.02,0,0
11.03,extension,Sedan,0,1,-826.49,-547.02,0,0
11.03,highway,Pickup,5,1,-497.74,539.87,0,0
11.03,highway,Sedan,6,1,-600.23,537.59,0,0
11.03,highway,Sedan,1,1,206.87,552.42,0,0
11.03,extension,Pickup,2,1,-1051.35,541.93,0,0
11.03,extension,Wagon / SUV,4,1,-920.69,-553.02,0,0
11.03,extension,Sedan,6,1,506.68,-690.05,0,0
11.03,extension,Wagon / SUV,6,1,-881.35,541.93,0,0
11.03,highway,Pickup,2,1,-190.38,523.07,0,0
11.03,highway,Wagon / SUV,0,1,-138.74,527.04,0,0
11.03,highway,Van,5,1,-322.44,533.50,0,0
11.03,highway,Sedan,0,1,-365.33,526.79,0,0
11.03,highway,Sedan,1,1,-14.82,522.68,0,0
11.03,highway,Sedan,7,1,-611.45,510.69,0,0
11.03,highway,Sedan,8,1,-184.62,535.35,0,0
11.03,highway,Wagon / SUV,8,1,-313.46,529.13,0,0
11.03,highway,Pickup,5,1,-359.28,538.87,0,0
11.03,extension,Sedan,5,1,500.68,-935.85,0,0
11.03,extension,Wagon / SUV,8,2,-975.55,535.93,0,0
11.03,extension,Sedan,4,1,591.24,558.39,0,0
11.03,highway,Sedan,8,1,-534.30,546.30,0,0
11.03,extension,Wagon / SUV,7,1,-805.55,535.93,0,0
11.03,highway,Sedan,3,1,35.10,528.89,0,0
11.03,extension,Van,4,1,761.24,558.39,0,0
11.03,local,Van,6,1,327.73,242.89,0,0
11.03,highway,Pickup,6,1,155.04,541.69,0,0
11.03,extension,Sedan,2,2,685.44,564.39,0,0
11.03,extension,Pickup,5,1,515.44,564.39,0,0
11.03,extension,Wagon / SUV,5,1,500.68,-765.85,0,0
11.03,extension,Van,3,1,506.68,-860.05,0,0
11.03,local,Wagon / SUV,8,1,459.00,-513.48,0,0
11.53,extension,Pickup,3,1,-664.00,-547.02,0,0
11.53,local,Wagon / SUV,0,1,-608.49,-545.65,0,0
11.53,local,Van,7,1,-635.39,376.44,0,0
11.53,highway,Wagon / SUV,5,1,-162.82,531.17,0,0
11.53,extension,Sedan,2,1,-743.18,-553.02,0,0
11.53,extension,Sedan,0,1,-834.00,-547.02,0,0
11.53,highway,Pickup,5,1,-512.06,540.70,0,0
11.53,highway,Sedan,6,1,-603.97,534.64,0,0
11.53,highway,Sedan,1,1,220.64,554.53,0,0
11.53,extension,Sedan,2,2,-718.86,541.93,0,0
11.53,extension,Wagon / SUV,4,1,-913.18,-553.02,0,0
11.53,extension,Sedan,6,1,506.68,-682.54,0,0
11.53,extension,Wagon / SUV,6,1,-888.86,541.93,0,0
11.53,highway,Pickup,2,1,-177.10,523.01,0,0
11.53,highway,Wagon / SUV,0,1,-124.74,527.04,0,0
11.53,highway,Van,5,1,-336.79,533.97,0,0
11.53,highway,Sedan,0,1,-352.07,526.31,0,0
11.53,highway,Sedan,1,1,-1.54,522.80,0,0
11.53,highway,Sedan,7,1,-612.08,502.75,0,0
11.53,highway,Sedan,8,1,-198.24,535.42,0,0
11.53,highway,Wagon / SUV,8,1,-299.48,528.72,0,0
11.53,highway,Pickup,5,1,-372.92,539.38,0,0
11.53,extension,Sedan,5,1,500.68,-603.36,0,0
11.53,extension,Wagon / SUV,8,2,-968.04,535.93,0,0
11.53,extension,Sedan,4,1,598.75,558.39,0,0
11.53,highway,Sedan,8,1,-547.90,547.14,0,0
11.53,extension,Wagon / SUV,7,1,-798.04,535.93,0,0
11.53,highway,Sedan,3,1,47.32,531.09,0,0
11.53,extension,Wagon / SUV,3,2,428.75,558.39,0,0
11.53,local,Van,6,1,329.96,235.51,0,0
11.53,highway,Pickup,6,1,168.26,542.97,0,0
11.53,extension,Sedan,2,2,677.93,564.39,0,0
11.53,extension,Pickup,5,1,507.93,564.39,0,0
11.53,extension,Wagon / SUV,5,1,500.68,-773.36,0,0
11.53,extension,Van,3,1,506.68,-852.54,0,0
11.53,local,Wagon / SUV,8,1,462.75,-520.46,0,0
12.03,extension,Pickup,3,1,-671.51,-547.02,0,0
12.03,local,Wagon / SUV,0,1,-611.75,-543.67,0,0
12.03,local,Van,7,1,-635.60,368.05,0,0
12.03,highway,Wagon / SUV,5,1,-177.16,531.22,0,0
12.03,extension,Sedan,2,1,-735.67,-553.02,0,0
12.03,extension,Sedan,0,1,-841.51,-547.02,0,0
12.03,highway,Pickup,5,1,-526.37,541.65,0,0
12.03,highway,Sedan,6,1,-607.01,530.56,0,0
12.03,highway,Sedan,1,1,233.70,556.43,0,0
12.03,extension,Sedan,2,2,-726.37,541.93,0,0
12.03,extension,Wagon / SUV,4,1,-905.67,-553.02,0,0
12.03,extension,Sedan,6,1,506.68,-675.02,0,0
12.03,extension,Wagon / SUV,6,1,-896.37,541.93,0,0
12.03,highway,Pickup,2,1,-163.81,522.98,0,0
12.03,highway,Wagon / SUV,0,1,-110.73,527.04,0,0
12.03,highway,Van,5,1,-351.14,534.48,0,0
12.03,highway,Sedan,0,1,-338.81,525.85,0,0
12.03,highway,Sedan,1,1,11.73,523.12,0,0
12.03,highway,Sedan,7,1,-613.54,494.90,0,0
12.03,highway,Sedan,8,1,-211.87,535.51,0,0
12.03,highway,Wagon / SUV,8,1,-285.49,528.36,0,0
12.03,highway,Pickup,5,1,-386.55,539.89,0,0
12.03,extension,Sedan,5,1,500.68,-610.87,0,0
12.03,extension,Wagon / SUV,8,2,-960.53,535.93,0,0
12.03,extension,Sedan,4,1,606.26,558.39,0,0
12.03,highway,Sedan,8,1,-560.54,547.65,0,0
12.03,extension,Wagon / SUV,7,1,-790.53,535.93,0,0
12.03,highway,Sedan,3,1,59.55,534.58,0,0
12.03,extension,Wagon / SUV,3,2,436.26,558.39,0,0
12.03,local,Van,6,1,332.52,228.20,0,0
12.03,highway,Pickup,6,1,181.45,544.57,0,0
12.03,extension,Sedan,2,2,670.42,564.39,0,0
12.03,extension,Pickup,5,1,500.42,564.39,0,0
12.03,extension,Wagon / SUV,5,1,500.68,-780.87,0,0
12.03,extension,Van,3,1,506.68,-845.02,0,0
12.03,local,Wagon / SUV,8,1,466.47,-527.39,0,0
12.53,extension,Pickup,3,1,-679.02,-547.02,0,0
12.53,local,Wagon / SUV,0,1,-614.63,-539.20,0,0
12.53,local,Van,7,1,-635.73,359.65,0,0
12.53,highway,Wagon / SUV,5,1,-191.49,531.28,0,0
12.53,extension,Sedan,2,1,-728.16,-553.02,0,0
12.53,extension,Sedan,0,1,-849.02,-547.02,0,0
12.53,highway,Pickup,5,1,-540.68,542.60,0,0
12.53,highway,Sedan,6,1,-609.56,524.10,0,0
12.53,highway,Sedan,1,1,245.48,557.92,0,0
12.53,extension,Sedan,2,2,-733.88,541.93,0,0
12.53,extension,Wagon / SUV,4,1,-898.16,-553.02,0,0
12.53,extension,Sedan,6,1,506.68,-667.52,0,0
12.53,extension,Wagon / SUV,6,1,-903.88,541.93,0,0
12.53,highway,Pickup,2,1,-150.53,522.95,0,0
12.53,highway,Wagon / SUV,0,1,-96.74,527.05,0,0
12.53,highway,Van,5,1,-365.49,535.00,0,0
12.53,highway,Sedan,0,1,-325.55,525.41,0,0
12.53,highway,Sedan,1,1,24.96,523.80,0,0
12.53,highway,Sedan,7,1,-615.74,487.25,0,0
12.53,highway,Sedan,8,1,-225.49,535.63,0,0
12.53,highway,Wagon / SUV,8,1,-271.51,528.06,0,0
12.53,highway,Pickup,5,1,-400.18,540.41,0,0
12.53,extension,Sedan,5,1,500.68,-618.38,0,0
12.53,extension,Wagon / SUV,8,2,-953.02,535.93,0,0
12.53,extension,Sedan,4,1,613.77,558.39,0,0
12.53,highway,Sedan,8,1,-571.53,547.63,0,0
12.53,extension,Wagon / SUV,7,1,-783.02,535.93,0,0
12.53,highway,Sedan,3,1,71.47,538.28,0,0
12.53,extension,Wagon / SUV,3,2,443.77,558.39,0,0
12.53,local,Van,6,1,335.48,221.01,0,0
12.53,highway,Pickup,6,1,194.61,546.43,0,0
12.53,extension,Sedan,2,2,662.91,564.39,0,0
12.53,extension,Pickup,5,1,492.91,564.39,0,0
12.53,extension,Wagon / SUV,5,1,500.68,-788.38,0,0
12.53,extension,Van,3,1,506.68,-837.52,0,0
12.53,local,Wagon / SUV,8,1,469.82,-533.19,0,0
13.03,extension,Pickup,3,1,-686.52,-547.02,0,0
13.03,local,Wagon / SUV,0,1,-615.85,-531.87,0,0
13.03,local,Van,7,1,-635.80,351.28,0,0
13.03,highway,Wagon / SUV,5,1,-205.81,531.36,0,0
13.03,extension,Sedan,2,1,-720.66,-553.02,0,0
13.03,extension,Sedan,0,1,-856.52,-547.02,0,0
13.03,highway,Pickup,5,1,-554.20,543.30,0,0
13.03,highway,Sedan,6,1,-610.94,515.78,0,0
13.03,highway,Sedan,1,1,255.95,558.90,0,0
13.03,extension,Sedan,2,2,-741.38,541.93,0,0
13.03,extension,Wagon / SUV,4,1,-890.66,-553.02,0,0
13.03,extension,Sedan,6,1,506.68,-660.02,0,0
13.03,extension,Wagon / SUV,6,1,-911.38,541.93,0,0
13.03,highway,Pickup,2,1,-137.25,522.94,0,0
13.03,highway,Wagon / SUV,0,1,-82.75,527.04,0,0
13.03,highway,Van,5,1,-379.82,535.53,0,0
13.03,highway,Sedan,0,1,-312.30,524.99,0,0
13.03,highway,Sedan,1,1,37.57,525.10,0,0
13.03,highway,Sedan,7,1,-618.31,479.71,0,0
13.03,highway,Sedan,8,1,-239.10,535.77,0,0
13.03,highway,Wagon / SUV,8,1,-257.53,527.82,0,0
13.03,highway,Pickup,5,1,-413.80,540.92,0,0
13.03,extension,Sedan,5,1,500.68,-625.88,0,0
13.03,extension,Wagon / SUV,8,2,-945.52,535.93,0,0
13.03,extension,Sedan,4,1,621.27,558.39,0,0
13.03,highway,Sedan,8,1,-580.48,546.95,0,0
13.03,extension,Wagon / SUV,7,1,-775.52,535.93,0,0
13.03,highway,Sedan,3,1,84.37,541.20,0,0
13.03,extension,Wagon / SUV,3,2,451.27,558.39,0,0
13.03,local,Van,6,1,338.89,214.04,0,0
13.03,highway,Pickup,6,1,207.73,548.42,0,0
13.03,extension,Sedan,2,2,655.41,564.39,0,0
13.03,extension,Pickup,5,1,485.41,564.39,0,0
13.03,extension,Wagon / SUV,5,1,500.68,-795.88,0,0
13.03,extension,Van,3,1,506.68,-830.02,0,0
13.03,local,Wagon / SUV,8,1,472.91,-537.80,0,0
13.53,extension,Pickup,3,1,-694.02,-547.02,0,0
13.53,local,Wagon / SUV,0,1,-615.47,-523.74,0,0
13.53,local,Van,7,1,-635.83,342.89,0,0
13.53,highway,Wagon / SUV,5,1,-220.14,531.48,0,0
13.53,extension,Sedan,2,1,-713.15,-553.02,0,0
13.53,extension,Sedan,0,1,-864.02,-547.02,0,0
13.53,highway,Pickup,5,1,-566.16,543.55,0,0
13.53,highway,Sedan,6,1,-611.60,507.42,0,0
13.53,highway,Sedan,1,1,265.31,559.42,0,0
13.53,extension,Sedan,2,2,-748.88,541.93,0,0
13.53,extension,Wagon / SUV,4,1,-883.15,-553.02,0,0
13.53,extension,Sedan,6,1,506.68,-652.51,0,0
13.53,extension,Wagon / SUV,6,1,-918.88,541.93,0,0
13.53,highway,Pickup,2,1,-123.98,522.94,0,0
13.53,highway,Wagon / SUV,0,1,-68.76,527.01,0,0
13.53,highway,Van,5,1,-394.16,536.08,0,0
13.53,highway,Sedan,0,1,-299.04,524.61,0,0
13.53,highway,Sedan,1,1,49.79,527.51,0,0
13.53,highway,Sedan,7,1,-620.91,472.19,0,0
13.53,highway,Sedan,8,1,-252.72,535.96,0,0
13.53,highway,Wagon / SUV,8,1,-243.55,527.62,0,0
13.53,highway,Pickup,5,1,-427.43,541.43,0,0
13.53,extension,Sedan,5,1,500.68,-633.38,0,0
13.53,extension,Wagon / SUV,8,2,-938.01,535.93,0,0
13.53,extension,Sedan,4,1,628.77,558.39,0,0
13.53,highway,Sedan,8,1,-587.37,545.70,0,0
13.53,extension,Wagon / SUV,7,1,-768.01,535.93,0,0
13.53,highway,Sedan,3,1,98.09,542.84,0,0
13.53,extension,Wagon / SUV,3,2,458.77,558.39,0,0
13.53,local,Van,6,1,342.81,207.36,0,0
13.53,highway,Pickup,6,1,220.79,550.41,0,0
13.53,extension,Sedan,2,2,647.90,564.39,0,0
13.53,extension,Pickup,5,1,477.90,564.39,0,0
13.53,extension,Wagon / SUV,5,1,500.68,-803.38,0,0
13.53,extension,Van,3,1,506.68,-822.51,0,0
13.53,local,Wagon / SUV,8,1,475.93,-541.38,0,0
14.03,extension,Pickup,3,1,-701.53,-547.02,0,0
14.03,local,Wagon / SUV,0,1,-614.87,-515.58,0,0
14.03,local,Van,7,1,-635.81,334.50,0,0
14.03,highway,Wagon / SUV,5,1,-234.48,531.62,0,0
14.03,extension,Sedan,2,1,-705.64,-553.02,0,0
14.03,extension,Sedan,0,1,-871.53,-547.02,0,0
14.03,highway,Pickup,5,1,-575.95,543.27,0,0
14.03,highway,Sedan,6,1,-612.72,499.10,0,0
14.03,highway,Sedan,1,1,273.91,559.58,0,0
14.03,extension,Sedan,2,2,-756.39,541.93,0,0
14.03,extension,Wagon / SUV,4,1,-875.64,-553.02,0,0
14.03,extension,Sedan,6,1,506.68,-645.00,0,0
14.03,extension,Wagon / SUV,6,1,-926.39,541.93,0,0
14.03,highway,Pickup,2,1,-110.69,522.94,0,0
14.03,highway,Wagon / SUV,0,1,-54.76,526.94,0,0
14.03,highway,Van,5,1,-408.51,536.62,0,0
14.03,highway,Sedan,0,1,-285.77,524.27,0,0
14.03,highway,Sedan,1,1,61.89,531.08,0,0
14.03,highway,Sedan,7,1,-623.33,464.59,0,0
14.03,highway,Sedan,8,1,-266.35,536.18,0,0
14.03,highway,Wagon / SUV,8,1,-229.55,527.46,0,0
14.03,highway,Pickup,5,1,-441.07,541.93,0,0
14.03,extension,Sedan,5,1,500.68,-640.89,0,0
14.03,extension,Wagon / SUV,8,2,-930.50,535.93,0,0
14.03,extension,Sedan,4,1,636.28,558.39,0,0
14.03,highway,Sedan,8,1,-592.94,544.01,0,0
14.03,extension,Wagon / SUV,7,1,-760.50,535.93,0,0
14.03,highway,Sedan,3,1,112.03,543.58,0,0
14.03,extension,Wagon / SUV,3,2,466.28,558.39,0,0
14.03,local,Van,6,1,347.36,201.15,0,0
14.03,highway,Pickup,6,1,233.24,552.29,0,0
14.03,extension,Sedan,2,2,640.39,564.39,0,0
14.03,extension,Pickup,5,1,470.39,564.39,0,0
14.03,extension,Wagon / SUV,5,1,500.68,-810.89,0,0
14.03,extension,Van,3,1,506.68,-815.00,0,0
14.03,local,Wagon / SUV,8,1,479.54,-544.41,0,0
14.53,extension,Pickup,3,1,-709.04,-547.02,0,0
14.53,local,Wagon / SUV,0,1,-614.70,-507.40,0,0
14.53,local,Van,7,1,-635.76,326.10,0,0
14.53,highway,Wagon / SUV,5,1,-248.82,531.80,0,0
14.53,extension,Sedan,2,1,-698.14,-553.02,0,0
14.53,extension,Sedan,0,1,-879.04,-547.02,0,0
14.53,highway,Pickup,5,1,-580.99,542.83,0,0
14.53,highway,Sedan,6,1,-614.68,490.92,0,0
14.53,highway,Sedan,1,1,282.13,559.43,0,0
14.53,extension,Sedan,2,2,-763.90,541.93,0,0
14.53,extension,Wagon / SUV,4,1,-868.14,-553.02,0,0
14.53,extension,Sedan,6,1,506.68,-637.49,0,0
14.53,extension,Wagon / SUV,6,1,-933.90,541.93,0,0
14.53,highway,Pickup,2,1,-97.40,522.95,0,0
14.53,highway,Wagon / SUV,0,1,-40.77,526.85,0,0
14.53,highway,Van,5,1,-422.86,537.16,0,0
14.53,highway,Sedan,0,1,-272.50,523.98,0,0
14.53,highway,Sedan,1,1,73.86,534.74,0,0
14.53,highway,Sedan,7,1,-625.48,456.91,0,0
14.53,highway,Sedan,8,1,-279.98,536.44,0,0
14.53,highway,Wagon / SUV,8,1,-215.55,527.33,0,0
14.53,highway,Pickup,5,1,-454.70,542.40,0,0
14.53,extension,Sedan,5,1,500.68,-648.40,0,0
14.53,extension,Wagon / SUV,8,2,-922.99,535.93,0,0
14.53,extension,Sedan,4,1,643.79,558.39,0,0
14.53,highway,Sedan,8,1,-597.40,542.03,0,0
14.53,extension,Wagon / SUV,7,1,-752.99,535.93,0,0
14.53,highway,Sedan,3,1,126.00,544.08,0,0
14.53,extension,Wagon / SUV,3,2,473.79,558.39,0,0
14.53,local,Van,6,1,352.73,195.65,0,0
14.53,highway,Pickup,6,1,244.51,554.04,0,0
14.53,extension,Sedan,2,2,632.88,564.39,0,0
14.53,extension,Pickup,5,1,462.88,564.39,0,0
14.53,extension,Wagon / SUV,5,1,500.68,-818.40,0,0
14.53,extension,Van,3,1,506.68,-807.49,0,0
14.53,local,Wagon / SUV,8,1,483.58,-546.38,0,0
15.03,extension,Pickup,3,1,-716.55,-547.02,0,0
15.03,local,Wagon / SUV,0,1,-615.00,-499.23,0,0
15.03,local,Van,7,1,-635.68,317.71,0,0
15.03,highway,Wagon / SUV,5,1,-263.17,532.02,0,0
15.03,extension,Sedan,2,1,-690.62,-553.02,0,0
15.03,extension,Sedan,0,1,-886.55,-547.02,0,0
15.03,highway,Pickup,5,1,-584.34,542.38,0,0
15.03,highway,Sedan,6,1,-617.21,482.92,0,0
15.03,highway,Sedan,1,1,290.05,558.96,0,0
15.03,extension,Sedan,2,2,-771.41,541.93,0,0
15.03,extension,Wagon / SUV,4,1,-860.63,-553.02,0,0
15.03,extension,Sedan,6,1,506.68,-629.98,0,0
15.03,extension,Wagon / SUV,6,1,-941.41,541.93,0,0
15.03,highway,Pickup,2,1,-84.12,522.94,0,0
15.03,highway,Wagon / SUV,0,1,-26.77,526.79,0,0
15.03,highway,Van,5,1,-437.21,537.69,0,0
15.03,highway,Sedan,0,1,-259.23,523.75,0,0
15.03,highway,Sedan,1,1,86.59,537.45,0,0
15.03,highway,Sedan,7,1,-627.37,449.16,0,0
15.03,highway,Sedan,8,1,-293.61,536.76,0,0
15.03,highway,Wagon / SUV,8,1,-201.55,527.23,0,0
15.03,highway,Pickup,5,1,-468.34,542.83,0,0
15.03,extension,Sedan,5,1,500.68,-655.91,0,0
15.03,extension,Wagon / SUV,8,2,-915.48,535.93,0,0
15.03,extension,Sedan,4,1,651.30,558.39,0,0
15.03,highway,Sedan,8,1,-601.53,539.37,0,0
15.03,extension,Wagon / SUV,7,1,-745.48,535.93,0,0
15.03,highway,Sedan,3,1,139.98,544.75,0,0
15.03,extension,Wagon / SUV,3,2,481.30,558.39,0,0
15.03,local,Van,6,1,359.00,191.12,0,0
15.03,highway,Pickup,6,1,254.54,555.69,0,0
15.03,extension,Sedan,2,2,625.37,564.39,0,0
15.03,extension,Pickup,5,1,455.37,564.39,0,0
15.03,extension,Wagon / SUV,5,1,500.68,-825.91,0,0
15.03,extension,Van,3,1,506.68,-799.98,0,0
15.03,local,Wagon / SUV,8,1,488.35,-547.21,0,0
15.53,extension,Pickup,3,1,-724.06,-547.02,0,0
15.53,local,Wagon / SUV,0,1,-615.54,-491.07,0,0
15.53,local,Van,7,1,-635.58,309.33,0,0
15.53,highway,Wagon / SUV,5,1,-277.50,532.29,0,0
15.53,extension,Sedan,2,1,-683.12,-553.02,0,0
15.53,extension,Sedan,0,1,-894.06,-547.02,0,0
15.53,highway,Pickup,5,1,-587.48,541.85,0,0
15.53,highway,Sedan,6,1,-619.95,474.97,0,0
15.53,highway,Sedan,1,1,296.55,558.30,0,0
15.53,extension,Sedan,2,2,-778.92,541.93,0,0
15.53,extension,Wagon / SUV,4,1,-853.12,-553.02,0,0
15.53,extension,Sedan,6,1,506.68,-622.48,0,0
15.53,extension,Wagon / SUV,6,1,-948.92,541.93,0,0
15.53,highway,Pickup,2,1,-70.85,522.92,0,0
15.53,highway,Wagon / SUV,0,1,-12.79,526.79,0,0
15.53,highway,Van,5,1,-451.55,538.19,0,0
15.53,highway,Sedan,0,1,-245.96,523.55,0,0
15.53,highway,Sedan,1,1,99.72,538.85,0,0
15.53,highway,Pickup,6,2,244.81,564.03,1,0
15.53,highway,Sedan,8,1,-307.23,537.13,0,0
15.53,highway,Wagon / SUV,8,1,-187.56,527.16,0,0
15.53,highway,Pickup,5,1,-481.96,543.29,0,0
15.53,extension,Sedan,5,1,500.68,-663.42,0,0
15.53,extension,Wagon / SUV,8,2,-907.98,535.93,0,0
15.53,extension,Sedan,4,1,658.81,558.39,0,0
15.53,highway,Sedan,8,1,-604.90,536.08,0,0
15.53,extension,Wagon / SUV,7,1,-737.98,535.93,0,0
15.53,highway,Sedan,3,1,153.93,545.71,0,0
15.53,extension,Wagon / SUV,3,2,488.81,558.39,0,0
15.53,local,Van,6,1,365.86,187.67,0,0
15.53,highway,Pickup,6,1,263.50,557.11,0,0
15.53,extension,Sedan,2,2,617.87,564.39,0,0
15.53,extension,Pickup,5,1,447.87,564.39,0,0
15.53,extension,Wagon / SUV,5,1,500.68,-833.42,0,0
15.53,extension,Van,3,1,506.68,-792.48,0,0
15.53,local,Wagon / SUV,8,1,494.07,-546.45,0,0
16.03,extension,Pickup,3,1,-731.56,-547.02,0,0
16.03,local,Wagon / SUV,0,1,-616.10,-482.92,0,0
16.03,local,Van,7,1,-635.46,300.94,0,0
16.03,highway,Wagon / SUV,5,1,-291.84,532.62,0,0
